SOUTHEAST ASIAN CLIMATE ASSESSMENT & DATASET (SACA&D), file created on 10-05-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2011. Daily dataset for climate extremes
analyses in Southeast Asia.
In preparation
Data and metadata available at http://saca-bmkg.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station INDONESIA, 	STASIUN METEOROLOGI MARITIM TANJUNG PRIOK	 (STAID: 101).
Blended and updated with sources: 100001 100101 101985 101987 996741 996745 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100101,19391108,   33,    0
100101,19391109,   19,    0
100101,19391110,    0,    0
100101,19391111,    0,    0
100101,19391112,    0,    0
100101,19391113,    0,    0
100101,19391114,   25,    0
100101,19391115,    1,    0
100101,19391116,    5,    0
100101,19391117,   72,    0
100101,19391118,   53,    0
100101,19391119,  395,    0
100101,19391120,    0,    0
100101,19391121,  108,    0
100101,19391122,    0,    0
100101,19391123,    0,    0
100101,19391124,    0,    0
100101,19391125,    0,    0
100101,19391126,    0,    0
100101,19391127,    0,    0
100101,19391128,    0,    0
100101,19391129,    0,    0
100101,19391130,    0,    0
100101,19391201,    2,    0
100101,19391202,    0,    0
100101,19391203,    0,    0
100101,19391204,    0,    0
100101,19391205,    0,    0
100101,19391206,    0,    0
100101,19391207,    0,    0
100101,19391208,    0,    0
100101,19391209,    0,    0
100101,19391210,    0,    0
100101,19391211,    0,    0
100101,19391212,    0,    0
100101,19391213,    0,    0
100101,19391214,    0,    0
100101,19391215,   98,    0
100101,19391216,    0,    0
100101,19391217,    4,    0
100101,19391218,  696,    0
100101,19391219,    0,    0
100101,19391220,  127,    0
100101,19391221,   91,    0
100101,19391222,   96,    0
100101,19391223,-9999,    9
100101,19391224,-9999,    9
100101,19391225, 1084,    0
100101,19391226,  677,    0
100101,19391227,-9999,    9
100101,19391228,    0,    0
100101,19391229,   11,    0
100101,19391230,   26,    0
100101,19391231,  121,    0
100101,19400101,    0,    0
100101,19400102,   95,    0
100101,19400103,    0,    0
100101,19400104,  273,    0
100101,19400105,    0,    0
100101,19400106,    8,    0
100101,19400107,  256,    0
100101,19400108,   89,    0
100101,19400109,  821,    0
100101,19400110,  127,    0
100101,19400111,  353,    0
100101,19400112,  215,    0
100101,19400113,    0,    0
100101,19400114,   12,    0
100101,19400115,    4,    0
100101,19400116,   42,    0
100101,19400117,  176,    0
100101,19400118,  176,    0
100101,19400119,   60,    0
100101,19400120,  361,    0
100101,19400121,  102,    0
100101,19400122,  481,    0
100101,19400123,  110,    0
100101,19400124,  447,    0
100101,19400125,-9999,    9
100101,19400126,-9999,    9
100101,19400127,-9999,    9
100101,19400128,  526,    0
100101,19400129,  463,    0
100101,19400130,   45,    0
100101,19400131,   79,    0
100101,19400201,    0,    0
100101,19400202,  143,    0
100101,19400203,   12,    0
100101,19400204,   45,    0
100101,19400205,   31,    0
100101,19400206,    0,    0
100101,19400207,  130,    0
100101,19400208,  179,    0
100101,19400209,   35,    0
100101,19400210,    0,    0
100101,19400211,  402,    0
100101,19400212,    5,    0
100101,19400213,    0,    0
100101,19400214,    0,    0
100101,19400215,  307,    0
100101,19400216,   45,    0
100101,19400217,    0,    0
100101,19400218,  295,    0
100101,19400219,   40,    0
100101,19400220,    1,    0
100101,19400221,   24,    0
100101,19400222,   54,    0
100101,19400223,  271,    0
100101,19400224,  615,    0
100101,19400225,    0,    0
100101,19400226,    4,    0
100101,19400227,   15,    0
100101,19400228,    0,    0
100101,19400229,   27,    0
100101,19400301,    1,    0
100101,19400302,    0,    0
100101,19400303,  142,    0
100101,19400304,    0,    0
100101,19400305,   20,    0
100101,19400306,  169,    0
100101,19400307,    0,    0
100101,19400308,   78,    0
100101,19400309,    2,    0
100101,19400310,    0,    0
100101,19400311,    0,    0
100101,19400312,   75,    0
100101,19400313,   24,    0
100101,19400314,    0,    0
100101,19400315,   44,    0
100101,19400316,    2,    0
100101,19400317,  353,    0
100101,19400318,    0,    0
100101,19400319,    0,    0
100101,19400320,   20,    0
100101,19400321,    0,    0
100101,19400322,    0,    0
100101,19400323,  305,    0
100101,19400324,   15,    0
100101,19400325,  176,    0
100101,19400326,    0,    0
100101,19400327,   71,    0
100101,19400328,    9,    0
100101,19400329,   87,    0
100101,19400330,-9999,    9
100101,19400331,    5,    0
100101,19400401,    0,    0
100101,19400402,   15,    0
100101,19400403,    0,    0
100101,19400404,    1,    0
100101,19400405,-9999,    9
100101,19400406,-9999,    9
100101,19400407,   70,    0
100101,19400408,    3,    0
100101,19400409,  336,    0
100101,19400410,    2,    0
100101,19400411,   44,    0
100101,19400412,   23,    0
100101,19400413,    0,    0
100101,19400414,   23,    0
100101,19400415,  120,    0
100101,19400416,    4,    0
100101,19400417,    0,    0
100101,19400418,    0,    0
100101,19400419,    0,    0
100101,19400420,    0,    0
100101,19400421,   25,    0
100101,19400422,  223,    0
100101,19400423,   18,    0
100101,19400424,    0,    0
100101,19400425,    0,    0
100101,19400426,    1,    0
100101,19400427,  129,    0
100101,19400428,    0,    0
100101,19400429,    0,    0
100101,19400430,   21,    0
100101,19400501,    0,    0
100101,19400502,    0,    0
100101,19400503,    0,    0
100101,19400504,    0,    0
100101,19400505,  205,    0
100101,19400506,   13,    0
100101,19400507,   28,    0
100101,19400508,    0,    0
100101,19400509,   50,    0
100101,19400510,    0,    0
100101,19400511,    0,    0
100101,19400512,    0,    0
100101,19400513,   20,    0
100101,19400514,  245,    0
100101,19400515,   50,    0
100101,19400516,   14,    0
100101,19400517,    0,    0
100101,19400518,    1,    0
100101,19400519,    0,    0
100101,19400520,    0,    0
100101,19400521,    0,    0
100101,19400522,  847,    0
100101,19400523,   13,    0
100101,19400524,    0,    0
100101,19400525,    0,    0
100101,19400526,  152,    0
100101,19400527,    0,    0
100101,19400528,   37,    0
100101,19400529,    0,    0
100101,19400530,    0,    0
100101,19400531,    0,    0
100101,19400601,    0,    0
100101,19400602,    0,    0
100101,19400603,    0,    0
100101,19400604,    7,    0
100101,19400605,    0,    0
100101,19400606,  464,    0
100101,19400607,   13,    0
100101,19400608,    0,    0
100101,19400609,   69,    0
100101,19400610,    0,    0
100101,19400611,    0,    0
100101,19400612,    0,    0
100101,19400613,    0,    0
100101,19400614,    0,    0
100101,19400615,    6,    0
100101,19400616,    0,    0
100101,19400617,    0,    0
100101,19400618,    0,    0
100101,19400619,    0,    0
100101,19400620,    0,    0
100101,19400621,    0,    0
100101,19400622,    0,    0
100101,19400623,    0,    0
100101,19400624,    0,    0
100101,19400625,    0,    0
100101,19400626,   12,    0
100101,19400627,    0,    0
100101,19400628,    0,    0
100101,19400629,    0,    0
100101,19400630,    0,    0
100101,19400701,    0,    0
100101,19400702,   21,    0
100101,19400703,    2,    0
100101,19400704,    0,    0
100101,19400705,    0,    0
100101,19400706,    0,    0
100101,19400707,    0,    0
100101,19400708,    0,    0
100101,19400709,    0,    0
100101,19400710,    0,    0
100101,19400711,    0,    0
100101,19400712,    0,    0
100101,19400713,    0,    0
100101,19400714,    3,    0
100101,19400715,   14,    0
100101,19400716,    0,    0
100101,19400717,  144,    0
100101,19400718,   11,    0
100101,19400719,    0,    0
100101,19400720,    0,    0
100101,19400721,    0,    0
100101,19400722,    0,    0
100101,19400723,    0,    0
100101,19400724,    0,    0
100101,19400725,    0,    0
100101,19400726,    0,    0
100101,19400727,    0,    0
100101,19400728,    0,    0
100101,19400729,    0,    0
100101,19400730,   11,    0
100101,19400731,    0,    0
100101,19400801,    0,    0
100101,19400802,    0,    0
100101,19400803,    0,    0
100101,19400804,    0,    0
100101,19400805,    0,    0
100101,19400806,    0,    0
100101,19400807,    0,    0
100101,19400808,   48,    0
100101,19400809,    0,    0
100101,19400810,    0,    0
100101,19400811,   78,    0
100101,19400812,    0,    0
100101,19400813,    0,    0
100101,19400814,    0,    0
100101,19400815,    0,    0
100101,19400816,    0,    0
100101,19400817,    0,    0
100101,19400818,    0,    0
100101,19400819,    0,    0
100101,19400820,    0,    0
100101,19400821,    0,    0
100101,19400822,    0,    0
100101,19400823,    0,    0
100101,19400824,    0,    0
100101,19400825,    0,    0
100101,19400826,    0,    0
100101,19400827,    0,    0
100101,19400828,    0,    0
100101,19400829,    0,    0
100101,19400830,    0,    0
100101,19400831,    0,    0
100101,19400901,    0,    0
100101,19400902,    0,    0
100101,19400903,   32,    0
100101,19400904,    0,    0
100101,19400905,    0,    0
100101,19400906,    0,    0
100101,19400907,    0,    0
100101,19400908,    0,    0
100101,19400909,    0,    0
100101,19400910,    0,    0
100101,19400911,    0,    0
100101,19400912,    0,    0
100101,19400913,    0,    0
100101,19400914,    0,    0
100101,19400915,    0,    0
100101,19400916,    0,    0
100101,19400917,    0,    0
100101,19400918,    0,    0
100101,19400919,    0,    0
100101,19400920,   34,    0
100101,19400921,    0,    0
100101,19400922,    0,    0
100101,19400923,    0,    0
100101,19400924,    0,    0
100101,19400925,    0,    0
100101,19400926,    0,    0
100101,19400927,    0,    0
100101,19400928,    0,    0
100101,19400929,    0,    0
100101,19400930,    0,    0
100101,19401001,    0,    0
100101,19401002,    0,    0
100101,19401003,    0,    0
100101,19401004,    0,    0
100101,19401005,    0,    0
100101,19401006,    0,    0
100101,19401007,    0,    0
100101,19401008,    0,    0
100101,19401009,    0,    0
100101,19401010,    0,    0
100101,19401011,    0,    0
100101,19401012,    0,    0
100101,19401013,    0,    0
100101,19401014,    0,    0
100101,19401015,    0,    0
100101,19401016,    0,    0
100101,19401017,    0,    0
100101,19401018,    0,    0
100101,19401019,    0,    0
100101,19401020,    0,    0
100101,19401021,    0,    0
100101,19401022,    0,    0
100101,19401023,    0,    0
100101,19401024,    0,    0
100101,19401025,    0,    0
100101,19401026,    0,    0
100101,19401027,    0,    0
100101,19401028,   36,    0
100101,19401029,    0,    0
100101,19401030,    0,    0
100101,19401031,    0,    0
100101,19401101,    0,    0
100101,19401102,   10,    0
100101,19401103,    2,    0
100101,19401104,   55,    0
100101,19401105,   31,    0
100101,19401106,    0,    0
100101,19401107,    0,    0
100101,19401108,    0,    0
100101,19401109,    0,    0
100101,19401110,    0,    0
100101,19401111,    6,    0
100101,19401112,    0,    0
100101,19401113,    0,    0
100101,19401114,    0,    0
100101,19401115,   60,    0
100101,19401116,    0,    0
100101,19401117,   69,    0
100101,19401118,    4,    0
100101,19401119,    4,    0
100101,19401120,   77,    0
100101,19401121,    9,    0
100101,19401122,   16,    0
100101,19401123,    0,    0
100101,19401124,   60,    0
100101,19401125,    0,    0
100101,19401126,   16,    0
100101,19401127,    0,    0
100101,19401128,    0,    0
100101,19401129,    0,    0
100101,19401130,    0,    0
100101,19401201,  151,    0
100101,19401202,    0,    0
100101,19401203,   97,    0
100101,19401204,    0,    0
100101,19401205,    0,    0
100101,19401206,    0,    0
100101,19401207,   66,    0
100101,19401208,    0,    0
100101,19401209,    0,    0
100101,19401210,    0,    0
100101,19401211,    2,    0
100101,19401212,   17,    0
100101,19401213,  124,    0
100101,19401214,  301,    0
100101,19401215,    0,    0
100101,19401216,  335,    0
100101,19401217,   19,    0
100101,19401218,   14,    0
100101,19401219,    0,    0
100101,19401220,    0,    0
100101,19401221,    0,    0
100101,19401222,   18,    0
100101,19401223,  280,    0
100101,19401224,    0,    0
100101,19401225,   34,    0
100101,19401226,    1,    0
100101,19401227,   13,    0
100101,19401228,  340,    0
100101,19401229,   53,    0
100101,19401230,    1,    0
100101,19401231,   14,    0
100101,19410101,   26,    0
100101,19410102,  162,    0
100101,19410103,    2,    0
100101,19410104,    0,    0
100101,19410105,    0,    0
100101,19410106,    0,    0
100101,19410107,    0,    0
100101,19410108,    0,    0
100101,19410109,    0,    0
100101,19410110,    0,    0
100101,19410111,   35,    0
100101,19410112,   12,    0
100101,19410113,    0,    0
100101,19410114,    0,    0
100101,19410115,  213,    0
100101,19410116,    0,    0
100101,19410117,    0,    0
100101,19410118,  535,    0
100101,19410119,  119,    0
100101,19410120,    0,    0
100101,19410121,    0,    0
100101,19410122,    0,    0
100101,19410123,    0,    0
100101,19410124,    0,    0
100101,19410125,   54,    0
100101,19410126,  756,    0
100101,19410127,  158,    0
100101,19410128,   27,    0
100101,19410129,  131,    0
100101,19410130,  200,    0
100101,19410131,   48,    0
100101,19410201,   30,    0
100101,19410202,   14,    0
100101,19410203,-9999,    9
100101,19410204,-9999,    9
100101,19410205,-9999,    9
100101,19410206,-9999,    9
100101,19410207,-9999,    9
100101,19410208,   25,    0
100101,19410209,    3,    0
100101,19410210,  111,    0
100101,19410211,    0,    0
100101,19410212,    8,    0
100101,19410213,   60,    0
100101,19410214,    0,    0
100101,19410215,    0,    0
100101,19410216,  253,    0
100101,19410217,    0,    0
100101,19410218,    0,    0
100101,19410219,    5,    0
100101,19410220,    0,    0
100101,19410221,   33,    0
100101,19410222,   30,    0
100101,19410223,    0,    0
100101,19410224,    0,    0
100101,19410225,    0,    0
100101,19410226,  127,    0
100101,19410227,    0,    0
100101,19410228,   52,    0
100101,19410301,    0,    0
100101,19410302,    0,    0
100101,19410303,  314,    0
100101,19410304,    1,    0
100101,19410305,  179,    0
100101,19410306,    0,    0
100101,19410307,   51,    0
100101,19410308,   11,    0
100101,19410309,    0,    0
100101,19410310,    0,    0
100101,19410311,   13,    0
100101,19410312,  416,    0
100101,19410313,    7,    0
100101,19410314,  138,    0
100101,19410315,    4,    0
100101,19410316,    6,    0
100101,19410317,   40,    0
100101,19410318,    0,    0
100101,19410319,  214,    0
100101,19410320,   36,    0
100101,19410321,    0,    0
100101,19410322,   26,    0
100101,19410323,   13,    0
100101,19410324,    6,    0
100101,19410325,   52,    0
100101,19410326,    0,    0
100101,19410327,    9,    0
100101,19410328,    0,    0
100101,19410329,    0,    0
100101,19410330,    0,    0
100101,19410331,    0,    0
100101,19410401,    1,    0
100101,19410402,    3,    0
100101,19410403,    0,    0
100101,19410404,    5,    0
100101,19410405,    0,    0
100101,19410406,   53,    0
100101,19410407,    0,    0
100101,19410408,    0,    0
100101,19410409,    8,    0
100101,19410410,    0,    0
100101,19410411,   34,    0
100101,19410412,   23,    0
100101,19410413,    0,    0
100101,19410414,  665,    0
100101,19410415,    0,    0
100101,19410416,    0,    0
100101,19410417,  344,    0
100101,19410418,    0,    0
100101,19410419,    0,    0
100101,19410420,   21,    0
100101,19410421,    0,    0
100101,19410422,    0,    0
100101,19410423,    0,    0
100101,19410424,  274,    0
100101,19410425,    0,    0
100101,19410426,   59,    0
100101,19410427,   19,    0
100101,19410428,    0,    0
100101,19410429,  483,    0
100101,19410430,    0,    0
100101,19410501,   33,    0
100101,19410502,   98,    0
100101,19410503,   19,    0
100101,19410504,  497,    0
100101,19410505,    0,    0
100101,19410506,  202,    0
100101,19410507,    1,    0
100101,19410508,   20,    0
100101,19410509,    0,    0
100101,19410510,    0,    0
100101,19410511,   15,    0
100101,19410512,    0,    0
100101,19410513,   44,    0
100101,19410514,   43,    0
100101,19410515,   15,    0
100101,19410516,    0,    0
100101,19410517,    5,    0
100101,19410518,    7,    0
100101,19410519,   39,    0
100101,19410520,    8,    0
100101,19410521,    0,    0
100101,19410522,    2,    0
100101,19410523,    2,    0
100101,19410524,    2,    0
100101,19410525,    7,    0
100101,19410526,  121,    0
100101,19410527,    0,    0
100101,19410528,   25,    0
100101,19410529,    0,    0
100101,19410530,    0,    0
100101,19410531,    5,    0
100101,19410601,    0,    0
100101,19410602,  207,    0
100101,19410603,    0,    0
100101,19410604,    0,    0
100101,19410605,    0,    0
100101,19410606,    0,    0
100101,19410607,    0,    0
100101,19410608,    0,    0
100101,19410609,   74,    0
100101,19410610,   63,    0
100101,19410611,  180,    0
100101,19410612,    0,    0
100101,19410613,  278,    0
100101,19410614,    0,    0
100101,19410615,  187,    0
100101,19410616,    0,    0
100101,19410617,    0,    0
100101,19410618,    0,    0
100101,19410619,  417,    0
100101,19410620,    0,    0
100101,19410621,    0,    0
100101,19410622,    8,    0
100101,19410623,    0,    0
100101,19410624,  283,    0
100101,19410625,    1,    0
100101,19410626,   33,    0
100101,19410627,  391,    0
100101,19410628,    6,    0
100101,19410629,    0,    0
100101,19410630,    0,    0
100101,19410701,    0,    0
100101,19410702,    0,    0
100101,19410703,    6,    0
100101,19410704,  144,    0
100101,19410705,    0,    0
100101,19410706,    0,    0
100101,19410707,    5,    0
100101,19410708,    0,    0
100101,19410709,    1,    0
100101,19410710,    0,    0
100101,19410711,    2,    0
100101,19410712,  108,    0
100101,19410713,    4,    0
100101,19410714,   15,    0
100101,19410715,  116,    0
100101,19410716,    0,    0
100101,19410717,    0,    0
100101,19410718,    0,    0
100101,19410719,    0,    0
100101,19410720,   33,    0
100101,19410721,    0,    0
100101,19410722,    0,    0
100101,19410723,   18,    0
100101,19410724,    1,    0
100101,19410725,    0,    0
100101,19410726,    0,    0
100101,19410727,    0,    0
100101,19410728,    0,    0
100101,19410729,    0,    0
100101,19410730,    0,    0
100101,19410731,    0,    0
100101,19410801,    0,    0
100101,19410802,    0,    0
100101,19410803,    0,    0
100101,19410804,    0,    0
100101,19410805,    0,    0
100101,19410806,    0,    0
100101,19410807,    0,    0
100101,19410808,    0,    0
100101,19410809,    0,    0
100101,19410810,    1,    0
100101,19410811,    0,    0
100101,19410812,    0,    0
100101,19410813,    0,    0
100101,19410814,    0,    0
100101,19410815,    0,    0
100101,19410816,    0,    0
100101,19410817,    0,    0
100101,19410818,    5,    0
100101,19410819,    0,    0
100101,19410820,    0,    0
100101,19410821,    0,    0
100101,19410822,    0,    0
100101,19410823,    0,    0
100101,19410824,    0,    0
100101,19410825,    0,    0
100101,19410826,   69,    0
100101,19410827,    0,    0
100101,19410828,    0,    0
100101,19410829,    0,    0
100101,19410830,    0,    0
100101,19410831,    0,    0
100101,19410901,    0,    0
100101,19410902,    0,    0
100101,19410903,    0,    0
100101,19410904,    0,    0
100101,19410905,    0,    0
100101,19410906,    0,    0
100101,19410907,    0,    0
100101,19410908,    0,    0
100101,19410909,    7,    0
100101,19410910,  191,    0
100101,19410911,  102,    0
100101,19410912,   38,    0
100101,19410913,    0,    0
100101,19410914,    0,    0
100101,19410915,    0,    0
100101,19410916,    0,    0
100101,19410917,    0,    0
100101,19410918,   25,    0
100101,19410919,    0,    0
100101,19410920,    0,    0
100101,19410921,    0,    0
100101,19410922,    0,    0
100101,19410923,   10,    0
100101,19410924,    0,    0
100101,19410925,    0,    0
100101,19410926,    0,    0
100101,19410927,    0,    0
100101,19410928,    0,    0
100101,19410929,    0,    0
100101,19410930,   22,    0
100101,19411001,   77,    0
100101,19411002,    0,    0
100101,19411003,    0,    0
100101,19411004,    0,    0
100101,19411005,    0,    0
100101,19411006,   22,    0
100101,19411007,   69,    0
100101,19411008,    0,    0
100101,19411009,    3,    0
100101,19411010,    0,    0
100101,19411011,   83,    0
100101,19411012,    0,    0
100101,19411013,    0,    0
100101,19411014,    0,    0
100101,19411015,    0,    0
100101,19411016,    0,    0
100101,19411017,    0,    0
100101,19411018,   67,    0
100101,19411019,    0,    0
100101,19411020,    0,    0
100101,19411021,    0,    0
100101,19411022,    0,    0
100101,19411023,    0,    0
100101,19411024,    0,    0
100101,19411025,   31,    0
100101,19411026,  360,    0
100101,19411027,    7,    0
100101,19411028,  217,    0
100101,19411029,  331,    0
100101,19411030,   19,    0
100101,19411031,    0,    0
100101,19411101,    0,    0
100101,19411102,    0,    0
100101,19411103,  482,    0
100101,19411104,    0,    0
100101,19411105,    0,    0
100101,19411106,    0,    0
100101,19411107,    2,    0
100101,19411108,    0,    0
100101,19411109,    0,    0
100101,19411110,    0,    0
100101,19411111,    0,    0
100101,19411112,    0,    0
100101,19411113,    0,    0
100101,19411114,    0,    0
100101,19411115,    2,    0
100101,19411116,    0,    0
100101,19411117,  115,    0
100101,19411118,    0,    0
100101,19411119,   52,    0
100101,19411120,    0,    0
100101,19411121,   14,    0
100101,19411122,    5,    0
100101,19411123,   77,    0
100101,19411124,   58,    0
100101,19411125,    0,    0
100101,19411126,  186,    0
100101,19411127,   50,    0
100101,19411128,   71,    0
100101,19411129,  140,    0
100101,19411130,  295,    0
100101,19411201,    4,    0
100101,19411202,    0,    0
100101,19411203,   23,    0
100101,19411204,   97,    0
100101,19411205,   17,    0
100101,19411206,  237,    0
100101,19411207,  116,    0
100101,19411208,  285,    0
100101,19411209,    3,    0
100101,19411210,  117,    0
100101,19411211,   31,    0
100101,19411212,    1,    0
100101,19411213,   25,    0
100101,19411214,    0,    0
100101,19411215,    0,    0
100101,19411216,    3,    0
100101,19411217,    0,    0
100101,19411218,    1,    0
100101,19411219,    0,    0
100101,19411220,    0,    0
100101,19411221,  128,    0
100101,19411222,   27,    0
100101,19411223,   68,    0
100101,19411224,    0,    0
100101,19411225,    0,    0
100101,19411226,   28,    0
100101,19411227,    0,    0
100101,19411228,    0,    0
100101,19411229,   22,    0
100101,19411230,    9,    0
100101,19411231,    4,    0
100101,19420101,   70,    0
100101,19420102,  120,    0
100101,19420103,    7,    0
100101,19420104,   41,    0
100101,19420105,    3,    0
100101,19420106,   46,    0
100101,19420107,    4,    0
100101,19420108,   14,    0
100101,19420109,   61,    0
100101,19420110,  166,    0
100101,19420111,    0,    0
100101,19420112,    0,    0
100101,19420113,    0,    0
100101,19420114,   29,    0
100101,19420115,   86,    0
100101,19420116,  108,    0
100101,19420117,   10,    0
100101,19420118,    6,    0
100101,19420119,  269,    0
100101,19420120,   40,    0
100101,19420121,    1,    0
100101,19420122,    2,    0
100101,19420123,  174,    0
100101,19420124,    2,    0
100101,19420125,   17,    0
100101,19420126,   11,    0
100101,19420127,   85,    0
100101,19420128,    0,    0
100101,19420129,  336,    0
100101,19420130,    1,    0
100101,19420131,  440,    0
100101,19420201,   82,    0
100101,19420202, 1274,    0
100101,19420203,   59,    0
100101,19420204,   19,    0
100101,19420205,  740,    0
100101,19420206,  121,    0
100101,19420207,  226,    0
100101,19420208,   10,    0
100101,19420209,    0,    0
100101,19420210,    0,    0
100101,19420211,    1,    0
100101,19420212,  142,    0
100101,19420213,    2,    0
100101,19420214,   18,    0
100101,19420215,   47,    0
100101,19420216,   36,    0
100101,19420217,    2,    0
100101,19420218,  114,    0
100101,19420219,    0,    0
100101,19420220,   66,    0
100101,19420221,  293,    0
100101,19420222,    0,    0
100101,19420223,  777,    0
100101,19420224,    0,    0
100101,19420225,    0,    0
100101,19420226,    0,    0
100101,19420227,   26,    0
100101,19420228,   45,    0
100101,19420301,  267,    0
100101,19420302,    0,    0
100101,19420303,   93,    0
100101,19420304,   66,    0
100101,19420305,   63,    0
100101,19420306,    6,    0
100101,19420307,    0,    0
100101,19420308,    0,    0
100101,19420309,   36,    0
100101,19420310,  272,    0
100101,19420311,    0,    0
100101,19420312,    1,    0
100101,19420313,    0,    0
100101,19420314,    0,    0
100101,19420315,   75,    0
100101,19420316,    0,    0
100101,19420317,   34,    0
100101,19420318,    0,    0
100101,19420319,    0,    0
100101,19420320,  139,    0
100101,19420321,   59,    0
100101,19420322,   26,    0
100101,19420323,    0,    0
100101,19420324,   17,    0
100101,19420325,    8,    0
100101,19420326,    0,    0
100101,19420327,    0,    0
100101,19420328,   52,    0
100101,19420329,  155,    0
100101,19420330,  100,    0
100101,19420331,    0,    0
100101,19420401,    0,    0
100101,19420402,    0,    0
100101,19420403,  640,    0
100101,19420404,    4,    0
100101,19420405,    0,    0
100101,19420406,  113,    0
100101,19420407,    7,    0
100101,19420408,    0,    0
100101,19420409,    4,    0
100101,19420410,-9999,    9
100101,19420411,    0,    0
100101,19420412,    0,    0
100101,19420413,    4,    0
100101,19420414,    0,    0
100101,19420415,    0,    0
100101,19420416,    0,    0
100101,19420417,    0,    0
100101,19420418,    0,    0
100101,19420419,    0,    0
100101,19420420,    2,    0
100101,19420421,    3,    0
100101,19420422,   17,    0
100101,19420423,   11,    0
100101,19420424,    0,    0
100101,19420425,    1,    0
100101,19420426,    0,    0
100101,19420427,   10,    0
100101,19420428,    2,    0
100101,19420429,    5,    0
100101,19420430,  270,    0
100101,19420501,   93,    0
100101,19420502,    0,    0
100101,19420503,    0,    0
100101,19420504,   30,    0
100101,19420505,   14,    0
100101,19420506,    0,    0
100101,19420507,    0,    0
100101,19420508,    0,    0
100101,19420509,    0,    0
100101,19420510,    0,    0
100101,19420511,    0,    0
100101,19420512,    0,    0
100101,19420513,    0,    0
100101,19420514,    0,    0
100101,19420515,    4,    0
100101,19420516,    0,    0
100101,19420517,   24,    0
100101,19420518,  382,    0
100101,19420519,    1,    0
100101,19420520,    0,    0
100101,19420521,    6,    0
100101,19420522,    0,    0
100101,19420523,    0,    0
100101,19420524,   30,    0
100101,19420525,    0,    0
100101,19420526,    1,    0
100101,19420527,    0,    0
100101,19420528,    0,    0
100101,19420529,    4,    0
100101,19420530,    0,    0
100101,19420531,    0,    0
100101,19420601,    0,    0
100101,19420602,  113,    0
100101,19420603,    2,    0
100101,19420604,    0,    0
100101,19420605,    0,    0
100101,19420606,    2,    0
100101,19420607,  105,    0
100101,19420608,    0,    0
100101,19420609,   33,    0
100101,19420610,    0,    0
100101,19420611,    0,    0
100101,19420612,    0,    0
100101,19420613,    0,    0
100101,19420614,   25,    0
100101,19420615,    0,    0
100101,19420616,    0,    0
100101,19420617,    0,    0
100101,19420618,    0,    0
100101,19420619,    9,    0
100101,19420620,    0,    0
100101,19420621,   12,    0
100101,19420622,    0,    0
100101,19420623,    0,    0
100101,19420624,    0,    0
100101,19420625,    0,    0
100101,19420626,    0,    0
100101,19420627,    9,    0
100101,19420628,    1,    0
100101,19420629,   40,    0
100101,19420630,    0,    0
100101,19420701,    0,    0
100101,19420702,   97,    0
100101,19420703,    3,    0
100101,19420704,    0,    0
100101,19420705,    7,    0
100101,19420706,   61,    0
100101,19420707,    0,    0
100101,19420708,    0,    0
100101,19420709,-9999,    9
100101,19420710,    0,    0
100101,19420711,    0,    0
100101,19420712,    0,    0
100101,19420713,    0,    0
100101,19420714,    0,    0
100101,19420715,   44,    0
100101,19420716,    0,    0
100101,19420717,    0,    0
100101,19420718,    0,    0
100101,19420719,    0,    0
100101,19420720,  161,    0
100101,19420721,    0,    0
100101,19420722,  240,    0
100101,19420723,    0,    0
100101,19420724,    0,    0
100101,19420725,    7,    0
100101,19420726,    0,    0
100101,19420727,    0,    0
100101,19420728,   97,    0
100101,19420729,    3,    0
100101,19420730,    0,    0
100101,19420731,    0,    0
100101,19420801,    0,    0
100101,19420802,    0,    0
100101,19420803,    0,    0
100101,19420804,    0,    0
100101,19420805,    4,    0
100101,19420806,    0,    0
100101,19420807,    0,    0
100101,19420808,    0,    0
100101,19420809,    0,    0
100101,19420810,    8,    0
100101,19420811,    0,    0
100101,19420812,    0,    0
100101,19420813,    0,    0
100101,19420814,    0,    0
100101,19420815,    0,    0
100101,19420816,    0,    0
100101,19420817,    0,    0
100101,19420818,    0,    0
100101,19420819,    0,    0
100101,19420820,    0,    0
100101,19420821,    0,    0
100101,19420822,    0,    0
100101,19420823,    0,    0
100101,19420824,    0,    0
100101,19420825,    4,    0
100101,19420826,  136,    0
100101,19420827,    4,    0
100101,19420828,    0,    0
100101,19420829,    0,    0
100101,19420830,    2,    0
100101,19420831,    0,    0
100101,19420901,    0,    0
100101,19420902,    0,    0
100101,19420903,    0,    0
100101,19420904,    0,    0
100101,19420905,    0,    0
100101,19420906,    0,    0
100101,19420907,    0,    0
100101,19420908,    0,    0
100101,19420909,   48,    0
100101,19420910,    0,    0
100101,19420911,    0,    0
100101,19420912,    3,    0
100101,19420913,    0,    0
100101,19420914,   17,    0
